Date,Station,Location,Latitude,Longitude,Weather,Cause,Accident_type,Ship_num,Total_people,Rescued_people,Injured_people,Dead_people,Missed_people,Vessel_type,Tons,Seasons,Month,Hour
2015/11/14 14:59,부산,영해,35.48138889,128.9897222,양호,운항부주의,키손상,1,1,1,0,0,0,어선,4.93,가을,11,14
2015/11/14 17:50,완도,영해,34.46555556,126.9744444,양호,정비불량,추진기이상,1,2,2,0,0,0,어선,3.73,가을,11,17
2015/11/15 6:11,동해,영해,37.54305556,129.2488889,양호,정비불량,기관이상,1,4,4,0,0,0,어선,9.77,가을,11,6
2015/11/15 8:39,태안,영해,36.73777778,126.0277778,양호,정비불량,기관이상,1,2,2,0,0,0,모터보트,0.1,가을,11,8
2015/11/15 8:55,군산,영해,35.91638889,126.4763889,양호,정비불량,침수,1,4,4,0,0,0,모터보트,1.05,가을,11,8
2015/11/15 12:10,평택,영해,37.11333333,126.6105556,양호,운항부주의,운항저해,1,9,9,0,0,0,낚시어선,7.31,가을,11,12
2015/11/15 14:34,부산,영해,35.17666667,129.2097222,양호,기타,표류,1,1,1,0,0,0,모터보트,13.4,가을,11,14
2015/11/15 17:09,통영,영해,34.86111111,128.3858333,양호,화기취급부주의,화재,1,0,0,0,0,0,어선,1.98,가을,11,17
2015/11/15 19:56,서귀포,영해,33.5,127.0166667,양호,정비불량,기관이상,1,4,4,0,0,0,어선,3.27,가을,11,19
2015/11/16 6:50,목포,영해,35.33333333,125.7,양호,정비불량,기관이상,1,2,2,0,0,0,어선,8.55,가을,11,6
2015/11/16 7:16,동해,영해,37.53333333,129.15,양호,정비불량,기관이상,1,1,1,0,0,0,어선,4.53,가을,11,7
2015/11/16 12:56,평택,영해,37.1,125.8333333,양호,기타,작업 중 인명사상,1,2,1,1,0,0,어선,9.77,가을,11,12
2015/11/16 15:17,인천,항계 내,37.39555556,126.5966667,양호,정비불량,기관이상,1,1,1,0,0,0,고무보트,0.5,가을,11,15
2015/11/16 15:56,목포,영해,35.23333333,125.2833333,양호,정비불량,기관이상,1,11,11,0,0,0,어선,9.77,가을,11,15
2015/11/16 15:57,목포,항계 내,34.78333333,126.3333333,양호,정비불량,추진기이상,1,40,40,0,0,0,여객선,196,가을,11,15
2015/11/17 6:30,부산,영해,35.04333333,128.9161111,양호,기타,작업 중 인명사상,1,0,0,0,0,1,어선,0.98,가을,11,6
2015/11/17 7:23,제주,영해,33.53333333,126.4833333,양호,정비불량,기관이상,1,2,2,0,0,0,어선,3.3,가을,11,7
2015/11/17 7:55,제주,영해,33.7,126.35,양호,운항부주의,부유물감김,1,3,3,0,0,0,어선,9.77,가을,11,7
2015/11/17 9:48,통영,항계 내,34.89583333,128.1086111,양호,정비불량,기관이상,1,2,2,0,0,0,어선,0.94,가을,11,9
2015/11/17 11:50,동해,항계 내,37.5475,129.1155556,양호,정비불량,기관이상,1,11,11,0,0,0,화물선,2261,가을,11,11
2015/11/17 14:33,인천,항계 내,37.425,126.5597222,양호,정비불량,침수,1,3,3,0,0,0,어선,4.5,가을,11,14
2015/11/17 17:21,여수,영해,33.98333333,127.9833333,양호,정비불량,기관이상,1,6,6,0,0,0,어선,9.16,가을,11,17
2015/11/17 17:51,동해,항계 내,37.46638889,130.8886111,양호,기타,작업 중 인명사상,1,1,0,0,1,0,어선,1.31,가을,11,17
2015/11/17 20:05,군산,영해,36.06,126.0338889,양호,운항부주의,충돌,2,18,18,0,0,0,유조선,1632,가을,11,20
2015/11/18 3:05,여수,영해,34.07777778,127.5555556,풍랑주의보,기상악화,전복,1,6,5,0,1,0,어선,29,가을,11,3
2015/11/18 8:23,서귀포,영해,33.02527778,126.2277778,황천5급,정비불량,기관이상,1,5,5,0,0,0,어선,9.77,가을,11,8
2015/11/18 8:48,목포,항계 내,34.75277778,126.3638889,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,6.6,가을,11,8
2015/11/18 11:40,서귀포,항계 내,33.23611111,126.5005556,황천5급,적재불량,해양오염,1,0,0,0,0,0,어선,129,가을,11,11
2015/11/19 5:35,포항,영해-EEZ,36.13666667,131.1891667,풍랑주의보,운항부주의,운항저해,1,13,13,0,0,0,어선,78,가을,11,5
2015/11/19 8:39,평택,영해,37.11888889,126.1741667,양호,정비불량,기관이상,1,16,16,0,0,0,낚시어선,9.77,가을,11,8
2015/11/20 0:46,포항,영해-EEZ,36.51666667,130.0666667,황천5급,적재불량,침몰,1,11,11,0,0,0,어선,59,가을,11,0
2015/11/20 8:18,서귀포,영해,33.1,126.6666667,양호,정비불량,기관이상,1,9,9,0,0,0,어선,29,가을,11,8
2015/11/20 8:56,여수,영해,34.66972222,127.6830556,양호,정비불량,기관이상,1,3,3,0,0,0,모터보트,2.95,가을,11,8
2015/11/20 10:44,평택,영해,37.08166667,126.4047222,양호,정비불량,기관이상,1,4,4,0,0,0,어선,7.93,가을,11,10
2015/11/20 15:15,평택,영해,37.1,126.5166667,양호,정비불량,기관이상,1,1,1,0,0,0,모터보트,0.4,가을,11,15
2015/11/20 15:23,통영,협수로,34.80222222,128.5297222,양호,정비불량,기관이상,1,1,1,0,0,0,어선,1.38,가을,11,15
2015/11/20 17:10,포항,영해-EEZ,36.45,130.2833333,양호,운항부주의,침몰,2,14,14,0,0,0,어선,69,가을,11,17
2015/11/21 5:35,동해,영해,37.08333333,131.1666667,양호,정비불량,기관이상,1,2,2,0,0,0,어선,7.31,가을,11,5
2015/11/21 5:56,제주,영해-EEZ,33,125.9666667,양호,정비불량,기관이상,1,12,12,0,0,0,어선,50,가을,11,5
2015/11/21 7:00,여수,영해,34.17388889,127.4519444,양호,정비불량,기관이상,1,2,2,0,0,0,어선,4.01,가을,11,7
2015/11/21 7:10,여수,영해,34.05416667,127.4241667,양호,정비불량,기관이상,1,22,22,0,0,0,낚시어선,9.77,가을,11,7
2015/11/21 7:45,완도,영해,34.42694444,126.7275,양호,정비불량,기관이상,1,2,2,0,0,0,어선,1.45,가을,11,7
2015/11/21 9:35,부산,영해,35.13972222,129.1647222,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,1.92,가을,11,9
2015/11/21 12:58,속초,영해,38.05222222,128.6944444,양호,정비불량,기관이상,1,8,8,0,0,0,요트,6.69,가을,11,12
2015/11/21 13:05,포항,영해,36.26666667,129.5166667,양호,정비불량,기관이상,1,2,2,0,0,0,유조선,28,가을,11,13
2015/11/21 15:00,서귀포,영해,33.08333333,126.7166667,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,29,가을,11,15
2015/11/21 16:00,포항,항계 내,36.09166667,129.455,양호,정비불량,표류,1,4,4,0,0,0,모터보트,0.45,가을,11,16
2015/11/21 22:16,제주,영해,33.55,126.4333333,양호,정비불량,기관이상,1,1,1,0,0,0,어선,4.78,가을,11,22
2015/11/22 3:58,포항,영해-EEZ,36.5,130.05,양호,정비불량,기관이상,1,3,3,0,0,0,예부선,89,가을,11,3
2015/11/22 9:00,서귀포,항계 내,33.20972222,126.2561111,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,1.88,가을,11,9
2015/11/22 10:15,여수,항계 내,34.73583333,127.7416667,양호,정비불량,추진기이상,1,1,1,0,0,0,어선,1.09,가을,11,10
2015/11/22 15:05,창원,항계 내,35.05722222,128.5722222,양호,정비불량,기관이상,1,5,5,0,0,0,모터보트,1.89,가을,11,15
2015/11/22 15:41,인천,항계 내,37.40277778,126.5611111,양호,정비불량,기관이상,1,5,5,0,0,0,요트,3.5,가을,11,15
2015/11/22 15:50,목포,항계 내,35.36666667,126.1833333,양호,정비불량,기관이상,1,3,3,0,0,0,모터보트,1.2,가을,11,15
2015/11/22 18:06,목포,영해-EEZ,33.51666667,124.5833333,양호,정비불량,기관이상,1,10,10,0,0,0,어선,78,가을,11,18
2015/11/23 6:40,통영,영해,34.66666667,128.6438889,양호,정비불량,기관이상,1,3,3,0,0,0,어선,6.67,가을,11,6
2015/11/23 10:25,제주,영해,33.51666667,126.4666667,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,9.77,가을,11,10
2015/11/23 12:33,통영,영해,34.90333333,128.2972222,양호,운항부주의,전복,1,1,1,0,0,0,어선,3.51,가을,11,12
2015/11/23 14:40,통영,영해,34.78611111,128.7188889,양호,운항부주의,운항저해,1,9,9,0,0,0,낚시어선,3.43,가을,11,14
2015/11/23 16:00,목포,영해-EEZ,34.07861111,124.5333333,양호,정비불량,기관이상,1,10,10,0,0,0,어선,76,가을,11,16
2015/11/24 0:31,서귀포,영해,33.21722222,126.5,양호,정비불량,기관이상,1,1,1,0,0,0,어선,2.03,가을,11,0
2015/11/24 7:48,여수,영해,34.41694444,127.2755556,양호,정비불량,추진기이상,1,2,2,0,0,0,어선,7.31,가을,11,7
2015/11/24 17:30,완도,영해,34.40833333,126.7094444,양호,기타,표류,1,2,2,0,0,0,어선,0.94,가을,11,17
2015/11/25 7:50,목포,영해,34.03333333,125.1166667,양호,관리소홀,침수,1,6,6,0,0,0,어선,80,가을,11,7
2015/11/25 14:10,제주,영해,33.88333333,126.6833333,황천4급,정비불량,기관이상,1,1,1,0,0,0,어선,2.93,가을,11,14
2015/11/26 0:06,울산,항계 내,35.5025,129.3669444,양호,기타,화재,1,0,0,0,0,0,예부선,1100,가을,11,0
2015/11/26 4:20,포항,영해-EEZ,35.86666667,130.0833333,풍랑주의보,기상악화,운항저해,1,12,12,0,0,0,어선,29,가을,11,4
2015/11/26 6:07,울산,EEZ-30마일 이내,35.46666667,130.0166667,양호,기타,작업 중 인명사상,1,12,11,1,0,0,어선,59,가을,11,6
2015/11/26 6:16,부산,영해,35.06666667,129.4138889,황천5급,정비불량,키손상,1,3,3,0,0,0,어선,6.34,가을,11,6
2015/11/26 17:02,포항,항계 내,36.01416667,129.4055556,황천5급,적재불량,작업 중 인명사상,1,1,0,0,1,0,화물선,9751,가을,11,17
2015/11/27 1:45,동해,항계 내,37.73333333,128.95,양호,기상악화,침몰,1,0,0,0,0,0,어선,0.7,가을,11,1
2015/11/27 2:05,속초,항계 내,37.8675,128.8483333,풍랑주의보,기상악화,전복,1,0,0,0,0,0,어선,1.68,가을,11,2
2015/11/27 3:15,군산,항계 내,35.82361111,126.4752778,양호,관리소홀,침수,1,0,0,0,0,0,어선,7.93,가을,11,3
2015/11/27 5:00,목포,항계 내,34.53888889,126.3458333,양호,운항부주의,충돌,2,2,2,0,0,0,화물선,98,가을,11,5
2015/11/27 7:47,목포,항계 내,34.68333333,125.4361111,풍랑주의보,기상악화,침수,1,0,0,0,0,0,어선,2.89,가을,11,7
2015/11/27 8:25,동해,항계 내,37.65,129.05,풍랑주의보,기상악화,좌초,1,0,0,0,0,0,어선,0.32,가을,11,8
2015/11/27 14:29,여수,영해,34.43916667,127.4497222,양호,정비불량,기관이상,1,125,125,0,0,0,여객선,228,가을,11,14
2015/11/27 15:04,여수,영해,34.58944444,127.7097222,양호,기타,전복,1,2,2,0,0,0,어선,0.83,가을,11,15
2015/11/28 0:35,서귀포,영해,33.22333333,126.5047222,황천4급,운항부주의,부유물감김,1,1,1,0,0,0,어선,2.34,가을,11,0
2015/11/28 5:26,태안,영해,36.65,126.1,양호,운항부주의,좌초,1,12,12,0,0,0,낚시어선,7.93,가을,11,5
2015/11/28 7:42,여수,영해,34.87222222,127.8,양호,정비불량,기관이상,1,11,11,0,0,0,유조선,968,가을,11,7
2015/11/28 7:50,제주,영해,33.54472222,126.7388889,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,6.1,가을,11,7
2015/11/28 9:15,군산,영해,35.61666667,126.3,양호,정비불량,기관이상,1,4,4,0,0,0,어선,6.67,가을,11,9
2015/11/28 10:30,서귀포,영해,33.26333333,126.665,양호,운항부주의,충돌,2,3,3,0,0,0,어선,8.55,가을,11,10
2015/11/28 14:53,여수,항계 내,34.74333333,127.6694444,양호,기상악화,침수,1,0,0,0,0,0,어선,1,가을,11,14
2015/11/28 16:05,여수,영해,34.16666667,128.1,양호,정비불량,기관이상,1,21,21,0,0,0,낚시어선,9.77,가을,11,16
2015/11/28 17:40,울산,EEZ-30마일 이내,35.3,130.35,양호,기타,작업 중 인명사상,1,2,1,1,0,0,어선,29,가을,11,17
2015/11/28 21:00,군산,영해,35.9,125.7166667,양호,정비불량,기관이상,1,3,3,0,0,0,어선,5.8,가을,11,21
2015/11/29 5:50,완도,항계 내,34.31722222,126.7530556,양호,정비불량,침수,1,0,0,0,0,0,어선,79,가을,11,5
2015/11/29 6:30,여수,영해,34.66055556,127.8313889,양호,정비불량,기관이상,1,4,4,0,0,0,예부선,85,가을,11,6
2015/11/29 7:48,군산,영해,35.95,126.3666667,양호,정비불량,기관이상,1,5,5,0,0,0,모터보트,1.21,가을,11,7
2015/11/29 8:26,인천,항계 내,37.36888889,126.5516667,양호,운항부주의,부유물감김,1,10,10,0,0,0,낚시어선,7.93,가을,11,8
2015/11/29 8:49,완도,영해,34.44805556,126.8158333,양호,정비불량,기관이상,1,3,3,0,0,0,모터보트,2.95,가을,11,8
2015/11/29 9:34,군산,영해,35.88638889,126.0872222,양호,정비불량,기관이상,1,6,6,0,0,0,모터보트,1.5,가을,11,9
2015/11/29 10:20,통영,영해,34.75166667,128.0691667,양호,정비불량,기관이상,1,1,1,0,0,0,어선,1.18,가을,11,10
2015/11/29 10:52,동해,영해,37.26666667,129.4833333,양호,정비불량,기관이상,1,1,1,0,0,0,어선,1.53,가을,11,10
2015/11/29 10:59,완도,영해,34.11666667,126.7166667,양호,정비불량,기관이상,1,4,4,0,0,0,모터보트,2.77,가을,11,10
2015/11/29 11:01,포항,항계 내,35.78833333,129.4941667,양호,운항부주의,충돌,2,5,4,1,0,0,어선,2.29,가을,11,11
2015/11/29 11:50,여수,영해,34.55305556,127.6680556,양호,정비불량,추진기이상,1,1,1,0,0,0,어선,1.4,가을,11,11
2015/11/29 11:55,동해,항계 내,37.3,129.3,양호,기타,침몰,1,0,0,0,0,0,어선,9.16,가을,11,11
2015/11/29 13:35,인천,영해,37.5,126.4,양호,운항부주의,부유물감김,1,11,11,0,0,0,여객선,642,가을,11,13
2015/11/29 14:36,보령,영해,36.34777778,126.3291667,양호,정비불량,기관이상,1,4,4,0,0,0,모터보트,0.9,가을,11,14
2015/11/29 17:23,포항,영해,35.7,129.7333333,양호,정비불량,기관이상,1,4,4,0,0,0,어선,7.93,가을,11,17
2015/11/29 20:30,완도,영해,33.94388889,126.0333333,양호,정비불량,기관이상,1,2,2,0,0,0,어선,20,가을,11,20
2015/11/30 2:35,완도,항계 내,34.48277778,126.9416667,양호,관리소홀,화재,1,0,0,0,0,0,고무보트,0.5,가을,11,2
2015/11/30 5:00,여수,영해,34.2,127.55,양호,정비불량,기관이상,1,4,4,0,0,0,어선,7.31,가을,11,5
2015/11/30 11:14,통영,협수로,34.84277778,128.4086111,양호,정비불량,기관이상,1,1,1,0,0,0,어선,4.99,가을,11,11
2015/11/30 12:16,제주,영해,33.57333333,126.3352778,양호,정비불량,기관이상,1,2,2,0,0,0,어선,3,가을,11,12
2015/11/30 13:47,평택,영해,37.11666667,126.6,양호,정비불량,기관이상,1,2,2,0,0,0,모터보트,2.1,가을,11,13
2015/12/01 0:42,동해,영해,37.33333333,131.1333333,양호,정비불량,기관이상,1,1,1,0,0,0,어선,6.19,겨울,12,0
2015/12/01 8:25,울산,영해-EEZ,35.63333333,129.9833333,양호,기타,작업 중 인명사상,1,2,1,0,1,0,어선,38,겨울,12,8
2015/12/01 8:52,부산,영해,35.06833333,129.0533333,양호,정비불량,키손상,1,3,3,0,0,0,어선,6.46,겨울,12,8
2015/12/01 9:16,포항,영해-EEZ,36.98333333,129.7166667,양호,정비불량,기관이상,1,4,4,0,0,0,어선,6.67,겨울,12,9
2015/12/01 14:01,평택,영해,37.1,126.4333333,양호,정비불량,기관이상,1,3,3,0,0,0,모터보트,0.6,겨울,12,14
2015/12/01 23:59,포항,항계 내,36.01666667,129.4172222,양호,적재불량,작업 중 인명사상,1,1,0,0,1,0,화물선,1525,겨울,12,23
2015/12/02 10:25,여수,영해,34.32944444,127.2252778,양호,정비불량,기관이상,1,4,4,0,0,0,예부선,70,겨울,12,10
2015/12/02 11:21,통영,영해,34.7,128.45,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,3.04,겨울,12,11
2015/12/02 13:30,목포,영해,34.71083333,125.2225,양호,운항부주의,침수,1,6,6,0,0,0,어선,12,겨울,12,13
2015/12/02 17:49,제주,영해,33.90777778,126.7905556,풍랑주의보,정비불량,기관이상,1,7,7,0,0,0,어선,325,겨울,12,17
2015/12/02 18:46,포항,영해,36.08277778,129.5291667,양호,정비불량,화재,1,4,4,0,0,0,어선,7.93,겨울,12,18
2015/12/02 19:20,인천,영해,37.93333333,124.7333333,양호,정비불량,침수,1,8,8,0,0,0,어선,20,겨울,12,19
2015/12/03 1:20,포항,영해-EEZ,36.38333333,129.95,황천5급,정비불량,기관이상,1,14,14,0,0,0,어선,29,겨울,12,1
2015/12/03 1:27,부산,영해,34.88416667,129.2669444,양호,운항부주의,충돌,2,11,11,0,0,0,어선,465,겨울,12,1
2015/12/03 2:30,포항,항계 내,36.6725,129.4569444,황천5급,운항부주의,충돌,1,13,13,0,0,0,어선,29,겨울,12,2
2015/12/03 9:40,속초,영해,38.11138889,128.7175,양호,운항부주의,부유물감김,1,3,3,0,0,0,어선,2.99,겨울,12,9
2015/12/04 14:30,서귀포,항계 내,33.27027778,126.6630556,황천4급,관리소홀,해양오염,1,0,0,0,0,0,어선,40,겨울,12,14
2015/12/05 0:01,서귀포,영해,33.03333333,126.2833333,황천5급,기타,작업 중 인명사상,1,1,0,0,1,0,어선,129,겨울,12,0
2015/12/05 7:20,울산,항계 내,35.53722222,129.3755556,양호,관리소홀,해양오염,1,0,0,0,0,0,화물선,29589,겨울,12,7
2015/12/05 12:34,여수,항계 내,34.59333333,127.7413889,양호,정비불량,기관이상,1,1,1,0,0,0,어선,0.8,겨울,12,12
2015/12/05 17:13,완도,영해,33.99777778,127.0211111,양호,정비불량,기관이상,1,1,1,0,0,0,어선,1.1,겨울,12,17
2015/12/06 9:00,서귀포,영해,33.51666667,126.9166667,양호,정비불량,기관이상,1,1,1,0,0,0,어선,3.64,겨울,12,9
2015/12/06 11:50,목포,항계 내,34.38055556,126.3083333,양호,운항부주의,충돌,2,3,2,1,0,0,어선,5.58,겨울,12,11
2015/12/06 12:19,여수,영해,34.08333333,127.25,양호,운항부주의,충돌,2,26,24,2,0,0,낚시어선,9.77,겨울,12,12
2015/12/06 12:25,완도,영해,34.14277778,126.7466667,양호,정비불량,기관이상,1,1,1,0,0,0,어선,1.58,겨울,12,12
2015/12/06 13:44,부산,영해,34.99,128.9583333,양호,정비불량,추진기이상,1,2,2,0,0,0,어선,2.09,겨울,12,13
2015/12/06 18:24,포항,영해,35.9,129.6333333,양호,운항부주의,충돌,2,18,18,0,0,0,어선,54,겨울,12,18
2015/12/07 7:50,부산,영해,35.08333333,129.575,양호,정비불량,추진기이상,1,3,3,0,0,0,어선,9.77,겨울,12,7
2015/12/07 9:00,동해,영해,37.53333333,129.1333333,양호,정비불량,기관이상,1,1,1,0,0,0,어선,2.99,겨울,12,9
2015/12/07 11:24,여수,항계 내,34.73444444,127.7433333,양호,기타,폭발,1,1,0,1,0,0,유조선,96,겨울,12,11
2015/12/07 14:20,목포,영해,34.27861111,125.0847222,양호,운항부주의,작업 중 인명사상,1,7,6,0,1,0,어선,48,겨울,12,14
2015/12/07 15:30,부산,영해,35.1525,129.2091667,양호,운항부주의,충돌,2,16,15,1,0,0,낚시어선,2.99,겨울,12,15
2015/12/07 15:33,서귀포,영해,33.38222222,126.9394444,양호,운항부주의,충돌,2,10,10,0,0,0,화물선,1375,겨울,12,15
2015/12/07 17:02,목포,항계 내,34.77222222,126.3875,양호,운항부주의,부유물감김,1,2,2,0,0,0,모터보트,3,겨울,12,17
2015/12/08 5:15,제주,영해,33.66666667,126.65,양호,정비불량,기관이상,1,17,17,0,0,0,낚시어선,9.77,겨울,12,5
2015/12/08 7:07,서귀포,영해,33.26666667,126.95,양호,정비불량,기관이상,1,4,4,0,0,0,어선,5.45,겨울,12,7
2015/12/08 19:50,여수,영해,33.79388889,127.6072222,양호,정비불량,기관이상,1,2,2,0,0,0,어선,7.93,겨울,12,19
2015/12/09 6:10,부산,영해,35.03194444,129.0383333,양호,운항부주의,충돌,2,50,50,0,0,0,어선,12383,겨울,12,6
2015/12/09 6:40,통영,항계 내,34.91444444,128.0888889,양호,운항부주의,충돌,2,6,6,0,0,0,낚시어선,7.93,겨울,12,6
2015/12/09 8:15,동해,영해,37.78333333,128.9333333,양호,운항부주의,충돌,2,4,4,0,0,0,어선,4.4,겨울,12,8
2015/12/09 9:23,동해,영해,37.23333333,129.4,양호,정비불량,기관이상,1,1,1,0,0,0,어선,1.46,겨울,12,9
2015/12/09 12:11,여수,영해,34.70277778,127.7461111,양호,정비불량,기관이상,1,1,1,0,0,0,어선,1.98,겨울,12,12
2015/12/09 13:50,부산,영해,35.035,128.9725,양호,정비불량,기관이상,1,1,1,0,0,0,어선,1.55,겨울,12,13
2015/12/09 16:57,제주,영해,33.93333333,126.2833333,양호,운항부주의,좌초,1,2,2,0,0,0,어선,3.77,겨울,12,16
2015/12/10 1:09,보령,영해,36.31194444,126.4536111,양호,운항부주의,충돌,2,32,32,0,0,0,화물선,76068,겨울,12,1
2015/12/10 4:16,동해,영해,37.2375,129.3591667,양호,운항부주의,충돌,2,4,4,0,0,0,어선,21,겨울,12,4
2015/12/10 5:00,군산,영해,36.05,125.6166667,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,9.77,겨울,12,5
2015/12/10 9:37,서귀포,영해,33.2,126.25,양호,정비불량,침수,1,1,1,0,0,0,어선,9.77,겨울,12,9
2015/12/10 10:14,제주,항계 내,33.51861111,126.5288889,양호,기타,화재,1,2,1,1,0,0,어선,7.31,겨울,12,10
2015/12/10 13:15,여수,영해,34.4675,127.7175,양호,운항부주의,부유물감김,1,3,3,0,0,0,요트,15,겨울,12,13
2015/12/10 14:25,여수,영해,34.41333333,127.6936111,양호,정비불량,기관이상,1,1,1,0,0,0,어선,2.94,겨울,12,14
2015/12/10 23:08,포항,영해-EEZ,36.68333333,129.85,황천5급,운항부주의,작업 중 인명사상,1,6,5,1,0,0,어선,24,겨울,12,23
