Weather,latitude,longitude,Ship_Type,Accident_Type
양호,34.58333333,128.5666667,어선,기관이상
양호,34.26666667,128.5,유조선,충돌
양호,34.91666667,128.0333333,모터보트,침수
양호,33.47,126.9286111,어선,충돌
양호,36.06638889,126.3697222,어선,부유물감김
양호,34.78333333,128.3666667,어선,침수
양호,33.35,127.0333333,어선,기관이상
양호,35.83666667,126.4116667,모터보트,부유물감김
양호,36.3275,126.5080556,어선,충돌
양호,37.15,126.5491667,모터보트,기관이상
양호,35.98444444,126.6713889,기타,화재
양호,34.37194444,126.4186111,어선,침수
양호,36.09583333,126.4269444,어선,기관이상
황천5급,36.13694444,129.3986111,고무보트,기관이상
양호,37.2,126.3333333,유도선,부유물감김
양호,34.71666667,128.55,유도선,기관이상
양호,34.98333333,128.0166667,어선,전복
양호,35.15555556,129.1555556,모터보트,기관이상
양호,37.26555556,126.5111111,고무보트,기관이상
양호,34.61583333,127.7036111,어선,충돌
양호,37.24361111,126.3144444,어선,부유물감김
양호,33.25777778,126.7161111,어선,기관이상
양호,35.34888889,129.3402778,고무보트,기관이상
양호,34.62333333,127.0836111,어선,전복
양호,36.46666667,126.2666667,어선,기관이상
저시정,36.33833333,126.5044444,어선,충돌
저시정,36.36611111,126.2991667,어선,충돌
양호,34.37888889,127.6519444,어선,기관이상
양호,33.4,126.2333333,모터보트,기관이상
저시정,37.11666667,126.2,모터보트,기관이상
양호,36.205,126.0852778,어선,기관이상
양호,34.7,128.2,어선,부유물감김
양호,34.18333333,126.7666667,어선,기관이상
양호,33.22944444,126.555,모터보트,기관이상
양호,35.25,129.5166667,모터보트,기관이상
양호,37.10805556,126.5422222,모터보트,기관이상
양호,34.68333333,128.1833333,어선,부유물감김
양호,34.28333333,127.7833333,어선,기관이상
양호,37.41916667,132.8813889,어선,기관이상
양호,34.31166667,126.4005556,어선,인명사상
양호,36.51805556,126.1580556,어선,기관이상
양호,34.3525,126.4361111,요트,부유물감김
양호,33.25,126.6833333,어선,운항저해
양호,37.38333333,126.3713889,모터보트,기관이상
양호,36.2,129.45,어선,부유물감김
양호,35.15,129.1458333,요트,기관이상
양호,34.83333333,128.35,모터보트,운항저해
양호,36.36666667,130.65,어선,기관이상
양호,34.81666667,128.4333333,어선,충돌
양호,32.98333333,126.0666667,어선,부유물감김
양호,33.46666667,126.3166667,기타,침수
양호,35.01666667,126.35,고무보트,침수
양호,34.61027778,127.6536111,어선,부유물감김
양호,37.49277778,129.1438889,어선,부유물감김
양호,34.81444444,126.2838889,어선,기관이상
양호,35.03722222,128.5683333,어선,기관이상
양호,34.45,128.45,어선,기관이상
양호,37.06111111,126.0316667,어선,기관이상
양호,36.09111111,129.5577778,모터보트,기관이상
양호,34.13333333,125.95,어선,기관이상
양호,37.16666667,126.4166667,어선,기관이상
양호,34.57194444,128.3491667,어선,전복
양호,34.7375,127.7380556,어선,부유물감김
양호,38.01666667,128.7666667,어선,침수
양호,37.56027778,129.1263889,어선,부유물감김
양호,35.0025,128.7386111,어선,기관이상
양호,36.7,126.0833333,모터보트,기관이상
양호,36.33472222,126.5011111,모터보트,기관이상
양호,36.88861111,129.4430556,모터보트,운항저해
양호,34.71666667,128.5666667,어선,운항저해
양호,36.48722222,126.4622222,모터보트,기관이상
양호,36.48722222,126.4622222,어선,기관이상
양호,35.99722222,126.525,모터보트,운항저해
양호,34.7,128.05,어선,기관이상
양호,36.43333333,126.2666667,어선,부유물감김
양호,35.38694444,129.3561111,어선,부유물감김
양호,37.26666667,125.1166667,어선,인명사상
양호,35.94833333,126.4636111,화물선,충돌
양호,37.37472222,126.4580556,어선,전복
양호,33.23333333,126.6122222,모터보트,기관이상
양호,36.16666667,129.5166667,어선,기관이상
양호,33.91666667,126.6333333,모터보트,기관이상
양호,37.07055556,126.5577778,어선,기관이상
양호,33.41638889,126.2269444,어선,운항저해
양호,33.34694444,126.8647222,모터보트,기관이상
양호,36.06666667,126.4833333,고무보트,부유물감김
양호,37.5,126,어선,기관이상
양호,37.58111111,129.1122222,어선,화재
양호,34.78194444,128.4580556,어선,기관이상
양호,36.08111111,126.4458333,모터보트,기관이상
양호,35.48333333,129.3833333,기타,인명사상
양호,34.8,128.25,기타,운항저해
양호,34.83333333,128.3833333,어선,화재
양호,33.24194444,126.56,모터보트,운항저해
양호,35.99083333,126.7166667,어선,부유물감김
양호,35.02638889,128.6730556,기타,화재
황천5급,34.09027778,126.2130556,어선,침수
양호,34.08333333,127.2833333,어선,부유물감김
양호,36.10277778,126.4613889,어선,기관이상
양호,37.18666667,126.6511111,기타,운항저해
양호,35.06527778,129.4472222,어선,기관이상
양호,36.86666667,130.9,기타,충돌
양호,37.43333333,126.35,모터보트,운항저해
양호,34.36666667,126.2,어선,침수
양호,36.85,126.1833333,어선,운항저해
양호,34.91666667,126.0166667,예부선,운항저해
양호,36.0175,126.5038889,모터보트,운항저해
양호,35.49333333,129.4016667,유조선,인명사상
양호,37.40111111,126.5525,예부선,기관이상
양호,34.46666667,126.9833333,모터보트,전복
양호,34.73111111,127.7525,어선,기관이상
양호,34.89194444,128.8380556,화물선,충돌
양호,37.18944444,126.3105556,어선,인명사상
양호,34.93333333,128.0166667,어선,전복
양호,34.64,127.9833333,어선,기관이상
양호,33.51916667,126.9044444,어선,화재
양호,35.83333333,125.8333333,어선,인명사상
황천5급,35.25,129.55,유조선,기관이상
양호,35.12972222,128.6194444,요트,기관이상
양호,35.54138889,126.2838889,요트,기관이상
양호,34.83333333,128.4166667,어선,침수
양호,35.18333333,129.5833333,어선,부유물감김
양호,33.66666667,124.05,어선,기관이상
양호,36.05,129.5833333,어선,기관이상
양호,36.95,125.6166667,어선,기관이상
양호,36.75,125.9166667,어선,충돌
양호,35.95,129.7333333,어선,기관이상
양호,36.55,126.2333333,어선,기관이상
양호,37.33333333,126.2166667,어선,인명사상
양호,35.84388889,126.4855556,모터보트,운항저해
양호,33.95,126.65,모터보트,기관이상
양호,35.11027778,129.1538889,모터보트,기관이상
양호,37.15,126.5166667,어선,기관이상
양호,36.08333333,129.5833333,어선,기관이상
양호,36.26666667,126.35,어선,기관이상
양호,35.45916667,129.4125,화물선,인명사상
양호,33.47666667,126.9263889,어선,운항저해
양호,36.00916667,126.7025,어선,인명사상
황천5급,37.21666667,131.8666667,어선,기관이상
양호,37.08416667,126.4838889,어선,기관이상
황천5급,36.73333333,126.1166667,고무보트,기관이상
양호,34.45,127.9,어선,기관이상
양호,34.86666667,128.3666667,모터보트,운항저해
양호,35,126.2666667,어선,기관이상
양호,34.75111111,126.2838889,여객선,충돌
양호,35.09861111,129.0458333,예부선,침수
양호,37.11277778,126.5702778,화물선,기관이상
양호,34.14416667,127.5613889,관공선,침수
양호,33.56666667,127.0333333,어선,부유물감김
양호,33.18333333,126.25,어선,운항저해
양호,37.02694444,126.4066667,유조선,기관이상
양호,37.26666667,131.8833333,어선,부유물감김
양호,33.53333333,126.5833333,모터보트,기관이상
양호,35.14444444,129.1486111,요트,기관이상
양호,34.46555556,128.7436111,요트,운항저해
양호,34.05,126.3666667,화물선,충돌
양호,35.99305556,126.7108333,어선,침수
양호,34.83333333,128.3,어선,부유물감김
양호,37.23916667,131.8672222,여객선,충돌
양호,35.58833333,126.1966667,어선,부유물감김
양호,37.36666667,126.45,모터보트,기관이상
양호,37.36666667,126.3666667,기타,기관이상
양호,34.25,128.5833333,어선,기관이상
양호,33.18333333,126.6166667,어선,기관이상
양호,34.21666667,128.5833333,어선,인명사상
양호,36.36666667,126.2833333,어선,기관이상
양호,34.97444444,128.5030556,어선,운항저해
양호,36.01722222,126.2666667,어선,기관이상
양호,34.91666667,129.05,어선,충돌
양호,35.16666667,129.3666667,어선,기관이상
양호,34.82888889,128.3958333,어선,충돌
양호,34.16583333,126.6475,어선,화재
양호,34.90055556,126.3505556,어선,전복
양호,35.3675,126.1180556,어선,기관이상
양호,37.1825,126.6180556,모터보트,기관이상
양호,35.52305556,129.3744444,화물선,인명사상
양호,34.47833333,127.7955556,어선,기관이상
양호,37.00305556,125.9833333,어선,부유물감김
양호,34.03333333,126.2333333,어선,기관이상
양호,34.63333333,128.7333333,어선,전복
양호,36.25,126.3833333,어선,기관이상
양호,33.90555556,127.4747222,어선,기관이상
양호,37.04416667,129.4227778,모터보트,기관이상
양호,36.03611111,126.4666667,모터보트,기관이상
양호,36.72416667,129.4855556,고무보트,기관이상
양호,37,125.4166667,어선,기관이상
양호,35.48194444,129.4183333,모터보트,충돌
양호,36.41666667,126.2,어선,기관이상
양호,37.36666667,130.1833333,어선,충돌
양호,37.56083333,129.1852778,어선,기관이상
양호,33.45,127.0166667,어선,기관이상
양호,33.55083333,126.6191667,어선,기관이상
양호,36.71666667,130.25,어선,부유물감김
양호,37.9,129.6833333,어선,기관이상
양호,34.80222222,126.2269444,예부선,충돌
양호,32.01666667,125.9666667,화물선,충돌
양호,33.66027778,126.9491667,어선,기관이상
양호,34.9,128.0333333,모터보트,기관이상
양호,34.20805556,125.0155556,어선,조난
양호,36.21666667,126.9666667,어선,침수
양호,35.09583333,129.0375,예부선,침몰
양호,33.47277778,126.9255556,어선,부유물감김
양호,35.81666667,129.5333333,어선,인명사상
양호,37.50083333,126.5422222,유도선,운항저해
양호,33.73333333,126.9666667,어선,기관이상
양호,37.12,126.5622222,화물선,기관이상
양호,35.09833333,128.5041667,어선,기관이상
양호,36.25,126.4666667,어선,기관이상
양호,34.21666667,127.1,어선,부유물감김
양호,31.68972222,128.06,어선,기관이상
양호,37.5725,129.1366667,예부선,충돌
양호,34.88277778,127.6494444,예부선,운항저해
양호,37.5075,126.4563889,어선,화재
양호,33.60861111,126.865,어선,기관이상
양호,34.23333333,127.9166667,어선,화재
양호,34.88333333,127.6166667,관공선,운항저해
양호,35.6225,126.4680556,어선,침수
양호,36.33333333,126.4166667,어선,기관이상
양호,36.23972222,126.3688889,요트,부유물감김
양호,35.11527778,129.1736111,어선,전복
양호,36.24416667,129.0877778,어선,부유물감김
양호,33.23583333,126.6352778,어선,기관이상
양호,29.95,126.3333333,어선,화재
양호,37.31666667,125.2833333,예부선,부유물감김
양호,36.95,126.8,어선,침수
양호,35.06111111,128.6772222,요트,운항저해
양호,34.80416667,126.3647222,어선,침수
양호,34.50611111,127.1088889,어선,부유물감김
양호,33.8,127.5833333,어선,운항저해
양호,34.40916667,126.9925,어선,운항저해
양호,35.45027778,129.365,예부선,인명사상
양호,35.11527778,129.0530556,유조선,충돌
양호,37.24333333,126.4988889,모터보트,기관이상
양호,35.76833333,125.8633333,어선,기관이상
양호,34.51666667,128.9833333,어선,기관이상
양호,37.29722222,129.4805556,어선,기관이상
양호,37.87416667,130.8786111,어선,부유물감김
양호,35.73055556,126.3305556,어선,기관이상
양호,33.58333333,126.5166667,모터보트,기관이상
양호,34.66194444,128.245,어선,화재
양호,35.03611111,128.7222222,모터보트,부유물감김
양호,34.03333333,127.5833333,어선,기관이상
양호,34.38333333,126.4166667,어선,기관이상
양호,31.5,125,어선,인명사상
양호,33.25,126.1666667,어선,부유물감김
저시정,34.28916667,126.0180556,어선,조난
저시정,36.88333333,126,화물선,충돌
양호,35.08333333,129.0319444,어선,충돌
양호,34.91666667,128.0833333,기타,화재
저시정,35.48333333,129.9166667,어선,충돌
양호,34.45972222,126.9913889,요트,부유물감김
양호,35.74305556,126.2302778,어선,기관이상
저시정,36.21666667,126.15,기타,화재
양호,34.56388889,126.3122222,어선,부유물감김
양호,37.11277778,132.0275,어선,부유물감김
양호,35.15138889,129.1386111,모터보트,기관이상
양호,35.07138889,128.7122222,어선,기관이상
양호,36.03333333,129.5666667,기타,전복
양호,37.28611111,129.55,어선,기관이상
양호,34.20777778,126.6522222,어선,인명사상
양호,36.67333333,126.1188889,어선,전복
양호,36.0425,126.3788889,어선,부유물감김
양호,33.47888889,126.9344444,어선,기관이상
양호,35.05472222,128.9802778,기타,화재
양호,34.75,128.4166667,어선,기관이상
양호,33.23527778,126.225,어선,기관이상
양호,35.48333333,126.0666667,어선,운항저해
양호,33.36666667,125.9833333,어선,부유물감김
양호,37.20638889,126.5669444,요트,운항저해
양호,32.15,126.2166667,어선,부유물감김
양호,33.5,126.4666667,모터보트,기관이상
양호,34.26666667,127.9833333,어선,충돌
황천5급,36.01666667,129.45,어선,운항저해
양호,33.94333333,127.1538889,어선,운항저해
양호,33.61277778,126.8766667,어선,기관이상
양호,34.6,128.2833333,어선,기관이상
양호,35.2275,129.2411111,어선,전복
풍랑주의보,37.65,129.1666667,어선,기관이상
양호,34.92972222,128.0430556,어선,기관이상
양호,37.95,126.8166667,어선,부유물감김
양호,36.43333333,126.2166667,어선,부유물감김
양호,34.72861111,127.35,어선,기관이상
양호,35.21777778,129.2308333,모터보트,부유물감김
황천5급,36.08333333,129.55,모터보트,전복
양호,32.825,126.5555556,어선,기관이상
양호,35.62555556,126.29,어선,운항저해
양호,36.27694444,126.2747222,기타,충돌
양호,33.58333333,126.9333333,어선,기관이상
양호,35.99027778,129.5558333,어선,화재
양호,35.84694444,126.4380556,어선,부유물감김
양호,33.21638889,126.2480556,어선,화재
양호,34.65472222,128.3433333,어선,기관이상
양호,37.30277778,126.4,모터보트,기관이상
양호,34.86305556,128.1619444,기타,전복
양호,35.79305556,126.1413889,어선,인명사상
